recordtype,borough,X_d12,X_d3,X_d4,X_d5,X_d6,X_e1,X_e2,X_e3,X_e4,X_e5,X_f1,X_f2,X_f3,X_f4,X_f5,X_f6,X_g12,X_g3,X_g4,X_g5,X_g6,X_h,X_i,X_j1,X_j2,X_j3,Sex,Age,X_1e,X_1f,X_2,X_3,X_4a,X_5,X_6,PlaceofBirth,X_7b,X_7c,X_8,X_9a,X_9c,X_10a,X_10b,X_11b,X_11c,X_12b,X_12b2,X_13,X_14,X_15b,X_15c,X_18a,X_19a,X_20,X_21,X_22a,X_23a,X_23b,X_23c,X_24a,X_24b,X_25a,X_25c,X_26a,X_26c,X_27,X_28a1,X_28a2,X_28b1,X_28b2,X_28c,X_28d1,X_28d2,X_28e1,X_28e2,X_30a,X_29,X_31a1,X_31a12,X_31b,X_32a,X_32b,X_34,X_33,X_35a,X_35b,X_35c,X_36a,X_36b,X_37a,X_37b,X_38a,X_39,Welfare,X_52a,X_52b,Health,X_54b,X_53b1,X_53b2,X_53b3,X_53b4,X_53b5,X_55a,X_55b,X_55c,X_55d,X_55e,X_56a,X_56b,X_56c,X_57a,X_57b,X_58,csrr,scr,tsc,ybr,hcr,npr,mgrent,hhinc,hhiwages,hhincf,hhiint,hhiss,hhincdis,hhissi,hhincva,sub,under6,under18,hhweight,seqn,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80,IL30PER,IL50PER,IL80PER,year,sba,geo_id2,sba.name,Evicted.Displaced,race.ethnicity,postpone.health,service.interruptions
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,65+,No,Black,1,6,2015,2,Wanted to rent residence,OutsideUS,12,12,3,1,9,9,9,1,1,9999998,8,8000,2,9999,9999,1,3,13,1,6,1,2,2,3,2,1,2,1,1,3,3,9999,2,9999,9999,2,9999,2,99999,99999,9,9,3,99999,1,9,1,2,2,1,3,2,2,1,9,2,3,No,2,2,Good,2,No,No,No,No,No,No,No,Yes,No,No,2,4,4,1,1993,1993,86,3,2,5,SoleFemale,1,99999,"25,000 - 39,999",70000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,21402190,891926,21402190,19304690,41768920,20415386,5407956,23076450,22246462,18299904,36352048,7040864,33411168,25571800,6256048,33678176,6401784,21198874,20021118,21818488,23373150,19630076,33696912,6549643,23639804,31543052,20994930,20624952,23570528,6197564,21886864,32237370,22661096,20457840,6339054,38237796,6792939,30174600,6420501,35057780,5905018,38501444,6519640,18999140,25528616,33435360,18715864,8122966,19664934,25032276,19755296,34688292,19932800,7316085,33039422,19985562,22427308,22376136,18527896,27658124,4714193,41106660,6148809,20505892,37289940,6206103,33852800,21447416,21989592,20232848,6043348,21509342,31460784,23114914,6513773,39471912,19431966,19570678,6637849,22720558,36633312,5956832,19050,31750,50750,2017,412,3604112,Jamaica,No,Black,No,Yes
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,45-54,No,Black,1,6,2014,2,Wanted greater housing affordability,US,12,12,3,1,9,9,9,1,1,9999998,8,1500,2,9999,9999,1,3,13,1,6,1,2,2,3,2,1,2,1,1,3,3,9999,3,9999,9999,2,9999,2,99999,99999,9,9,3,99999,1,9,1,2,2,2,3,2,2,1,9,2,2,No,1,2,VG,2,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9999,86,3,2,5,SoleMale,1,99999,"25,000 - 39,999",60000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,27366356,410626,27366356,7442255,30174348,46765356,27256136,8573690,25332702,25136724,26354408,48355764,8112023,46990160,28191612,8594145,49758776,7256940,27046632,28409256,25972014,28508640,28765850,46803792,8340142,28919636,42542224,27554216,30372710,25893740,8460328,23127952,47567776,27625768,29240388,8406490,40958304,8514836,42493360,8121003,51206452,7615400,46349896,8787943,26905272,28839182,46482284,27611324,8517730,26113508,25743232,26157236,50555728,26691148,8110497,43943720,28010960,26943776,33298532,24174616,27548624,7969025,45420448,8262793,25372116,45672196,8650894,46845284,25952900,30158792,25793308,7550984,27396628,46778944,27892520,8340364,42155520,30321000,26487660,7890318,32880714,42477544,19050,31750,50750,2017,412,3604112,Jamaica,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,45-54,No,Black,1,5,2015,2,Any other reason,OutsideUS,25,25,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,1,1,2,1,1,1,1,1,1,2,2,9999,9,9999,100,2,9999,3,99999,1100,2,2,2,1100,0,3,1,2,1,1,3,2,2,1,9,2,2,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,4,2,2,1,2005,2005,31,3,16,5,SolelyMarried,2,1200,"25,000 - 39,999",48000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,22053040,873497,22053040,22766300,21930280,39507080,20877118,6728822,39851532,21711376,5867343,22505640,7105064,22736252,35385320,25624078,32533082,36396644,24347936,19682920,23946786,21994538,5919367,7075268,6210986,7676236,34081512,22251072,6480385,21564310,24358410,37343468,19279996,22928308,6341760,42275688,20865976,38296480,6115478,37036152,21093040,37325176,6731498,23616906,22044222,33546952,22917000,22946224,6012391,22031724,39032540,6670821,6130026,7017713,6720252,21446416,22158306,22162132,20996756,35954404,38556188,24296216,35366992,21402288,7101347,22002204,6061784,24685488,33747132,6063937,23962720,34996404,23717764,23500332,5579163,23383860,40953528,21283640,20594860,35395656,21886848,22983288,21800,36250,58000,2017,412,3604112,Jamaica,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,<25,No,Black,1,6,2014,2,Wanted to rent residence,US,14,14,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,1,1,1,4,3,1,2,1,1,2,1,50,1,30,9999,2,9999,3,99999,1500,2,2,2,1500,1,9,2,2,2,2,1,2,2,1,9,1,3,No,1,3,Good,2,No,No,No,No,No,No,No,No,No,No,2,2,2,9,9999,9999,31,3,16,5,Femalew.AdultsKids,3,1580,"25,000 - 39,999",121000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,Yes,31283172,186583,31283172,31373818,30912144,50066084,27995312,10248374,51969576,28556668,9282789,31383580,9855795,29746100,59623920,28692520,49393688,55131580,30982404,27766000,32926364,27793818,11099332,10342130,8451724,8979751,52531888,29638584,10434978,28304792,33851376,48390196,33919504,30583052,8780298,53841236,30734776,51996688,8992335,46508320,34057184,53365740,9757364,28948978,33366730,45113260,33835516,32741908,8044675,35124040,48237272,8774721,9543302,10412447,9407210,28631844,31590522,29061708,31311128,51882756,55054976,30122056,55769952,30752898,7989566,36486388,8157757,30343280,51685240,9364747,29560916,63365880,29279832,29536618,9829646,29108420,52052272,30674488,29865124,52677476,33460376,30765768,24500,40800,65250,2017,412,3604112,Jamaica,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,Male,55-64,No,Asian,1,6,2015,2,"Evicted, displaced, landlord harassment",OutsideUS,21,21,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,6,2,1,2,9,2,4,3,1,2,1,1,1,1,70,1,20,9999,2,9999,3,99999,1700,1,2,2,1700,1,9,2,2,2,1,5,2,2,1,9,2,1,No,2,6,Fair,2,No,No,No,No,No,No,No,No,No,No,3,3,5,1,2014,2014,80,2,16,7,Marriedw.AdultsKids,6,1790,"25,000 - 39,999",42400,9999999,9999999,9999999,9999999,9999999,9999999,12,1,Yes,22834186,66956,22834186,21594384,24925824,6758905,22136992,42994928,5843042,21625592,36850796,23618032,6873542,22629728,23493632,24856284,42599792,6006035,38149408,23832946,6322894,40875300,7108110,22364624,23903494,24103888,19958142,23394600,43427056,6418037,23518532,34075732,22662592,22766328,24778340,7031134,20610156,39440396,21299660,22661302,7336570,37285880,6609184,43395900,6536964,41997372,6575164,40686356,6974829,21998652,21413098,36205896,24785436,6544417,23091880,22075978,23326688,37998244,26725266,5981614,39279192,23003456,22542096,23157498,20948254,23028826,7128995,37974904,6434937,25618404,36074264,6424545,40202936,21726104,24335344,21757818,6502050,24834174,38334720,22231216,7956681,35434920,32580,52550,84100,2017,412,3604112,Jamaica,Yes,Asian,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,8,8,8,8,8,2,2,2,4,2,Female,<25,No,White,1,9,2017,1,Wanted this neighborhood/ better services,US,9,9,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,9,2,3,2,9,2,4,2,1,2,1,1,1,1,40,1,18,9999,2,9999,2,99999,1400,2,2,2,1400,1,9,2,2,2,1,5,2,2,1,9,2,2,No,2,3,VG,2,No,No,No,No,No,No,No,No,No,No,2,3,3,9,9999,2012,30,2,16,7,SolelyMarried,2,1458,"40,000 - 54,999",30000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,22986276,274537,22986276,23366754,7122879,38004636,21793242,24332880,6510343,22545900,41846928,6975715,20650348,41607904,21022344,7496270,21079516,24167514,22307448,41142624,6247224,39533868,23226660,6643667,37743224,6601020,21818224,23760768,22753570,24264896,22475078,41930108,6030037,23610200,35907080,27160848,20811788,25903560,6038482,24861872,36208636,23475964,22471706,6263178,41129804,7273099,38258296,6174618,38360776,7507857,39892756,5956192,23575886,24058860,37542788,23190904,6460942,22697684,23179072,23628448,37256440,21929828,7130275,39586644,22341296,23770292,20099650,24828788,22155068,6312832,40449884,6566186,24693254,34940944,7087806,42435772,23153048,22343140,22968358,6807032,22216124,36135192,21800,36250,58000,2017,412,3604112,Jamaica,No,White,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Male,45-54,No,Black,1,6,2016,2,Any other reason,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,9,2,3,2,9,2,4,2,1,2,1,1,1,1,70,1,16,9999,2,9999,2,99999,1500,2,2,2,1500,0,5,2,1,2,1,1,2,2,1,9,2,3,No,2,3,Good,2,No,No,No,No,No,No,No,No,No,No,4,5,1,9,9999,9999,80,2,16,7,Malew.Adults,2,1586,"25,000 - 39,999",67000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,22834186,713821,22834186,21594384,7300605,39393784,22136992,25185844,5843042,21625592,36850796,6917561,23467742,38631364,23493632,7280237,24954382,20505886,22347404,40685384,6322894,40875300,24268604,6550446,40805816,7059865,19958142,23394600,25438980,21912550,23518532,34075732,6637719,22766328,42299272,24005794,20610156,23103648,6238526,22661302,42760664,21841564,22565166,7445559,38100216,7205610,38322864,6980675,40652284,6443256,36554444,6211950,24785436,22344036,39420304,22075978,6832228,22258856,26725266,20422508,39279192,23003456,6602427,39532320,20948254,23028826,24339912,22245184,21970248,7503457,36074264,6424545,23550336,37088780,7127658,37142920,22199388,24834174,22455960,6511372,27165808,35434920,21800,36250,58000,2017,412,3604112,Jamaica,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Male,25-34,No,Black,1,6,2014,2,Needed Larger House or Apartment,OutsideUS,12,12,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,13,2,5,1,2,2,3,2,1,2,1,1,2,1,70,2,9999,9999,2,9999,3,99999,1400,4,2,2,1400,1,9,3,2,2,1,1,2,2,1,9,2,2,No,2,3,Excellent,2,No,No,No,No,No,Yes,No,No,No,No,4,2,2,1,2002,2002,30,3,16,8,Malew.Adults,2,1470,"25,000 - 39,999",45000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,23841376,879012,23841376,41611656,24754254,6675953,39022512,25111280,23307748,6748171,25574508,42376180,6263643,25164558,37178916,26035036,6436381,25217348,22807864,25598008,37104852,7077650,40710548,23832120,6649123,40088480,6696224,24812208,23479774,24705320,23396848,25371720,37298676,7048600,22375740,47012964,21628432,26985304,20863140,7779049,21682828,41351072,22973640,22296924,7286954,44023188,6718184,37539472,6858089,44531760,7092747,36858468,7114538,24869528,22828732,40596428,22678182,6954159,24091288,24189384,23019672,38257892,25560820,6957096,40409328,24199128,20970628,25721112,23066448,21903050,7286079,39572312,7528681,21213322,41983824,7776488,40259028,23377140,23625898,23927368,6766858,21899460,21800,36250,58000,2017,412,3604112,Jamaica,No,Black,No,Yes
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,1,1,Male,45-54,Yes,White,1,6,2015,2,Other Family Reason,PR,10,10,2,9,2,2,3,9,9,9999999,9,9999999,9,9999,9999,9,9,12,2,5,1,1,1,2,2,1,2,1,1,2,2,9999,9,9999,55,2,9999,3,99999,1050,2,2,2,1050,1,9,2,2,2,1,2,2,2,1,9,2,2,No,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,9,9999,9998,30,3,16,7,SoleMale,1,1105,"25,000 - 39,999",79000,9999999,9999999,9999999,9999999,9999999,9999999,12,1,No,26130962,517765,26130962,7595353,27292380,40316184,24802648,7004652,51692280,20771712,31780476,7640151,21137632,40123520,9577221,28387594,36405904,22077608,7730939,35085728,22153264,26297534,38720524,8375049,43497172,23635366,7704611,45328040,9324838,29021472,24794006,28439664,25226462,21725756,47731312,6694574,26846362,41491440,22524902,23230592,30728226,7435871,27709712,40683052,24986600,25193108,7586230,42661456,7666613,38248832,8040431,48830372,6875612,44058104,8512399,23722764,27276966,35742000,25199596,8314637,26400892,26015154,27650188,40112704,23833044,7512840,45943976,22702312,26776884,22936924,25190552,25022640,6307313,50963528,7604448,24936284,43332612,7519486,47628664,26736214,24067080,26454920,19050,31750,50750,2017,412,3604112,Jamaica,No,Hispanic,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,1,1,1,Female,55-64,Yes,White,1,3,2016,2,Other neighborhood reason,OutsideUS,11,11,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,5,1,1,1,4,3,1,1,1,1,1,3,9999,2,9999,9999,2,9999,2,99999,868,2,2,2,868,1,9,3,2,2,4,2,1,1,0,2,2,4,No,1,3,Poor,2,Yes,Yes,No,Yes,No,No,No,No,No,No,4,1,2,1,2003,2003,5,3,12,5,Marriedw.AdultsOnly,3,868,"40,000 - 54,999",9999999,9999999,9999999,33000,9999999,9999999,9999999,12,1,No,24986940,521474,24986940,23180576,25186000,7711897,23996990,47479276,21588030,6830087,42054140,25980372,25366070,6927856,26061964,45824040,8416957,20720722,43843552,25867840,6906839,26988732,25112826,24560692,46881660,7785680,36350492,26686206,7944358,40499536,8054732,21749656,25957216,23646756,28199324,25251732,36210772,7544923,24439400,42084776,25705240,24593494,25228692,8121648,24536304,44844224,25278336,26755940,7504263,38573016,6973574,42541632,7738514,39683140,7677706,39757080,7576624,25503930,29427892,36766116,25258160,7318333,24970508,24310044,22666896,45331752,27177480,7014326,39576848,27343362,23601276,23824558,26982924,23501476,7746401,43063788,7155924,25824800,42479664,7751529,47994264,23528016,24500,40800,65250,2017,412,3604112,Jamaica,No,Hispanic,Yes,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,2,2,Male,25-34,No,Black,1,6,2014,2,Any other reason,US,98,12,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,11,2,2,2,9,2,3,2,1,2,1,2,1,3,9999,2,9999,9999,2,9999,2,99999,250,2,2,2,250,1,9,2,2,2,2,2,1,2,0,2,2,3,Yes,2,2,Fair,2,No,No,No,No,No,No,No,No,No,No,1,4,4,9,9999,9999,5,3,12,7,SoleMale,1,250,"less than 10,000",9999999,9999999,9999999,9999999,9999999,9600,9999999,12,1,No,26787718,59500,26787718,43764888,28733208,25006734,32122508,7465357,28134256,52630040,25641858,7512923,49051992,22429940,28649700,8761280,27291280,47283872,8944452,24614488,48076012,27057300,8038642,25285444,33428990,24452076,42675424,8067181,45678012,24911092,8554046,44423032,9296203,27715692,26572392,25924750,27376288,31134376,46178968,7927407,27052280,47159520,28557102,28868632,24835782,8069969,24118348,44357724,28797490,26924452,8945243,42969424,6795949,44938008,9015448,39966948,8314363,50119676,7940360,32515616,28350320,38864812,27203860,7832187,26024692,25512240,27700060,47848904,26441906,8261612,48369840,28632582,29615516,24373702,28229264,34611052,7332419,43055760,8288791,29620700,42113872,8464510,19050,31750,50750,2017,412,3604112,Jamaica,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Female,55-64,No,White,1,6,2014,2,Other housing reason,US,7,7,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,1,2,1,2,9,2,5,3,1,2,1,1,3,1,408,1,64,9999,1,1500,3,99999,1507,6,2,2,1507,1,9,2,2,2,1,4,2,2,1,9,2,2,No,1,5,Good,2,No,No,No,No,No,No,No,No,No,No,2,3,4,9,9999,9999,80,12,16,8,Marriedw.AdultsOnly,4,2296,"25,000 - 39,999",74870,9999999,9999999,9999999,9999999,9999999,9999999,13,1,No,22404798,300602,22404798,6140124,38672084,21607736,22698938,21703308,6598880,22822980,35791896,24241352,7120134,38630904,22259894,21131520,6415067,20778834,39738904,6643957,22693686,33879968,22906170,7044914,22297686,23103950,22281630,37842720,7424147,32859628,26527996,5862858,36129148,6573115,23168424,21892700,22401842,21997156,24296324,37158208,6503559,21988770,36980836,22522676,22910272,21391002,6816501,22486104,41434812,21645860,20055760,7619234,36352456,6376200,37727120,6463223,38721320,6710324,40730160,5624587,22736448,23315860,35894268,24029556,7130709,20429226,23485848,22418252,42087096,20504076,6662302,37165376,23403780,21606056,20492904,22051588,23264778,6288508,38156156,6083371,23466992,39162428,27200,45300,72500,2017,413,3604105,Bellerose / Rosedale,No,White,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Male,45-54,No,Black,1,3,2015,2,Wanted this neighborhood/ better services,OutsideUS,14,14,1,1,9,9,9,1,2,9999998,8,520000,1,2015,9998,2,2,1,1,1,2,9,2,7,5,1,2,1,1,2,1,140,1,344,9999,1,100,3,99999,99999,9,9,3,99999,1,9,2,2,2,1,4,2,2,1,9,2,3,No,1,4,VG,2,No,No,No,No,No,No,No,No,No,No,3,3,3,1,1992,1992,1,12,1,8,Marriedw.AdultsKids,4,99999,"25,000 - 39,999",81600,9999999,12000,9999999,9999999,9999999,9999999,13,1,Yes,24489414,259851,24489414,6018943,44351048,24054468,30469920,21046952,8046831,22114712,42575716,26527900,6602193,39038092,23415440,22795892,9607453,23549960,39833376,7755365,26477916,40579500,30153600,6721028,24545962,26515972,22069838,39712848,7100105,36683180,21032416,7667192,44996304,7352048,25612952,26600822,22866842,26845496,24841520,35779016,6998097,27414972,42903148,26136564,23574396,21341894,7020726,21989886,46064716,22575160,23204484,7170958,41770536,7492233,53448492,5889976,52876412,6599791,39434052,9982347,23981236,21374370,37753168,23602660,6270546,28285906,23584548,22348260,40978472,26918408,6878228,47280024,24387114,25942348,24305996,26755758,24924492,7548371,38317916,6902133,27988730,39651712,27200,45300,72500,2017,413,3604105,Bellerose / Rosedale,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Male,45-54,No,Asian,1,6,2015,2,Needed Larger House or Apartment,OutsideUS,21,21,1,1,9,9,9,1,2,18000,9,600000,1,2015,387,2,2,1,1,1,2,9,2,5,4,1,2,1,8,2,1,150,1,344,9999,1,1920,3,99999,99999,9,9,3,99999,1,9,2,1,1,2,2,2,2,1,9,1,2,No,1,3,VG,1,No,No,No,No,No,No,No,No,No,No,4,2,2,1,1994,1994,1,12,1,7,Marriedw.KidsOnly,5,99999,"25,000 - 39,999",60000,9999999,9999999,9999999,9999999,9999999,9999999,13,1,Yes,23264142,172498,23264142,5756074,25009728,40901432,8063795,34877548,25980532,21423556,23554974,7347341,20660406,39028084,21834382,6433673,54069464,21698204,22171558,7207828,26222780,37242040,8514249,21149676,41204880,24811700,6130993,21609462,23663222,19956876,34439276,7428878,41420400,24182848,7071115,43215944,6364704,25476940,23447772,20333998,21725960,26262554,42307620,7185828,21955356,34837480,22688528,20918146,25955088,6212909,22831764,39090844,22380862,25493924,8299432,32810770,8766108,36536312,6372746,55830832,6440757,35375852,6153025,22226008,20261476,45615064,22101828,6177233,22412668,25351970,22495410,45806388,22857238,7290915,39376712,25629538,23293320,24862840,20813240,22330774,7678429,37108208,29400,48950,78300,2017,413,3604105,Bellerose / Rosedale,No,Asian,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,2,2,2,4,2,Female,65+,No,Asian,1,6,2014,2,Wanted to own residence,OutsideUS,22,22,1,1,9,9,9,1,2,9999999,0,555000,1,2014,465,2,2,1,1,1,2,9,2,5,4,1,2,1,1,2,2,9999,9,9999,362,1,500,3,99999,99999,9,9,3,99999,1,9,2,2,2,1,4,2,8,1,9,2,1,No,1,4,VG,2,No,No,No,No,No,No,No,No,No,No,8,8,8,1,1975,2014,1,12,1,7,Femalew.Adults,3,99999,"25,000 - 39,999",73000,9999999,9999999,9999999,500,9999999,9999999,13,1,No,21386930,124952,21386930,34989432,21427112,21288128,21869620,20335728,21524368,6435691,33972936,6740982,23085332,36709176,6096893,34751912,21928192,19691260,21977218,6351016,21546036,32746812,22246472,6591703,36476304,22288776,20994840,6097922,23880782,31919572,7327054,19895604,33229492,21778438,6435408,21261518,21073436,21223116,38437600,6128374,36552596,20748584,6167446,37211420,6484091,20097128,22375834,21616804,22622984,20711144,33810420,7022996,20175070,36389808,20268332,21755976,21519666,6407360,22610188,32204992,21306104,22996822,5877276,37499212,7009958,33347200,6561743,35775288,6820480,33022920,6492028,21153144,21767536,34813132,19763288,6374998,21594564,21275404,20741052,34484044,22582972,6266776,24500,40800,65250,2017,413,3604105,Bellerose / Rosedale,No,Asian,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,2,Female,65+,No,Black,1,6,2015,2,Wanted better quality housing,OutsideUS,12,12,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,3,1,1,2,9,2,4,3,1,2,1,1,2,1,100,1,70,9999,2,9999,3,99999,1300,2,2,2,1300,1,9,1,1,2,1,2,2,2,1,9,2,1,No,1,3,VG,2,No,No,No,No,No,No,No,No,No,NR,2,4,4,1,2010,2010,80,12,16,7,Femalew.AdultsKids,3,1470,"40,000 - 54,999",16000,9999999,9999999,17926,2556,9999999,9999999,13,1,Yes,25649996,772572,25649996,39135824,27370842,6737751,27058682,23805442,27387728,39126168,27848968,8563294,38332816,22896744,26062236,24746988,27473744,26270448,7491178,41832888,7877711,25517228,41530244,8152598,41258400,26393628,24071248,25099696,7908387,27614344,39628948,24298080,9903164,39060992,25030452,27149284,6831163,23753512,40541976,7840392,23073564,51780528,27514944,6891887,24647094,26734660,24625888,47143912,7319620,41749560,26434040,6530998,51143604,7066127,26633436,24958316,27310146,20998420,31109736,38763552,8166981,25245052,37890804,26712136,23270656,33726120,6705134,26200256,42750988,22543948,26572228,7375529,44948168,6636290,45138976,8501708,40966088,7649115,48861672,7933773,23404196,28179142,24500,40800,65250,2017,413,3604105,Bellerose / Rosedale,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,1,2,4,2,Female,65+,No,Black,1,5,2015,2,Other Family Reason,US,9,9,1,1,9,9,9,1,2,10000,9,375000,1,2016,400,1,1,1,1,1,2,9,2,6,4,1,2,1,1,2,1,408,1,344,9999,1,1200,3,99999,99999,9,9,3,99999,1,9,1,2,2,1,2,2,2,1,9,1,2,No,1,3,VG,1,No,No,No,No,No,No,No,No,No,No,2,4,4,9,9999,9999,1,12,1,7,Femalew.Adults,2,99999,"25,000 - 39,999",9999999,-35498,9999999,51800,42000,9999999,9999999,13,1,No,27781250,159593,27781250,40495920,30736386,8154340,34418816,24865700,29989570,43523356,28705086,8539969,43137924,27271162,25859308,26641512,37647152,26547128,7932249,50136056,8901618,26811268,58919044,7376729,49249912,29660960,25046572,26154228,8207052,24215586,41414876,29406556,8836341,48381380,28580740,30438208,7770367,30649144,48598872,7159593,26379488,54546104,28721824,8457280,27470684,24013612,27393976,41979972,8901558,44093060,26790130,8199923,47013960,8601535,34861632,23157856,36360744,25894764,25131892,69108576,7890697,24675900,42994332,26920564,24450232,32088110,7674198,25417460,47618928,29856588,26761392,9321663,48522192,8801587,47069864,8654667,47579552,8597227,44431200,7716824,31021028,26062016,21800,36250,58000,2017,413,3604105,Bellerose / Rosedale,No,Black,No,No
1,4,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,1,9,2,2,2,4,1,Male,55-64,No,Asian,1,6,2015,2,Any other reason,NotReported,98,98,1,9,2,9,9,9,9,9999999,9,9999999,9,9999,9999,9,9,3,2,1,2,9,2,4,3,1,8,1,1,2,3,9999,2,9999,9999,2,9999,3,99999,1800,4,2,2,1800,8,8,2,8,1,1,8,8,8,8,8,2,8,No,8,8,NotReported,8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,8,8,8,8,9998,9998,80,12,16,6,Marriedw.AdultsOnly,3,1800,"25,000 - 39,999",78400,9999999,9999999,9999999,9999999,9999999,9999999,13,1,No,21807232,173621,21807232,19784484,23582968,35121496,21002432,21541386,6267496,22995308,35756352,6902408,7218988,5110130,8445774,18934944,22841356,20527796,21394052,37336448,38923576,21439388,35281016,23320870,5886848,22303588,6445118,21832166,36672148,6774636,20005534,39604180,19665116,25148140,6119942,22869264,35449056,20471564,22296828,35169052,22806654,24302824,20204100,20711788,32564924,24348348,6506667,35485744,21226072,5936328,25180728,6099363,22594020,36415164,20413864,44456532,32882114,20862572,23784536,19527800,22057560,6601532,6002857,7501049,5941549,35404096,22999802,6080254,22001730,20595584,37501360,22825622,20904108,6280459,41698496,19559248,37235664,6701603,37292160,19800076,36606232,6858556,24500,40800,65250,2017,413,3604105,Bellerose / Rosedale,No,Asian,No,No
